Image Name,Sigma,Intensity,Detail,PSNR (dB)
saturn,15.0,6.0,60.0,24.889178507916387
saturn,15.0,6.0,65.0,25.04536857368712
saturn,15.0,6.0,70.0,24.969591551070977
saturn,15.0,6.0,75.0,24.824497632313705
saturn,15.0,6.0,80.0,24.467242047342967
saturn,15.0,6.0,85.0,22.793372500007447
saturn,15.0,6.0,90.0,24.396634784926604
saturn,15.0,6.0,95.0,24.44605508946561
saturn,15.0,7.0,0.0,24.68822089989911
saturn,15.0,7.0,5.0,30.275162838060016
saturn,15.0,7.0,10.0,28.401369969238292
saturn,15.0,7.0,15.0,27.34412812584701
saturn,15.0,7.0,20.0,26.46148151252995
saturn,15.0,7.0,25.0,26.12918456590693
saturn,15.0,7.0,30.0,25.832470000313407
saturn,15.0,7.0,35.0,24.715613120012463
saturn,15.0,7.0,40.0,25.04460156284703
saturn,15.0,7.0,45.0,25.434540641956268
saturn,15.0,7.0,50.0,24.59312419751814
saturn,15.0,7.0,55.0,25.054429661623374
saturn,15.0,7.0,60.0,25.101679347338038
saturn,15.0,7.0,65.0,25.02903412135377
saturn,15.0,7.0,70.0,24.964962097114416
saturn,15.0,7.0,75.0,24.93063693233799
saturn,15.0,7.0,80.0,24.146485400868958
saturn,15.0,7.0,85.0,23.51935513147423
saturn,15.0,7.0,90.0,24.794624056188105
saturn,15.0,7.0,95.0,24.207278590276694
saturn,15.0,8.0,0.0,24.76249558973109
saturn,15.0,8.0,5.0,29.6904288535228
saturn,15.0,8.0,10.0,28.642707772542963
saturn,15.0,8.0,15.0,27.220013223517903
saturn,15.0,8.0,20.0,26.06400328876202
saturn,15.0,8.0,25.0,25.745565900552677
saturn,15.0,8.0,30.0,25.931963055849504
saturn,15.0,8.0,35.0,25.480862040500828
saturn,15.0,8.0,40.0,25.019854479623145
saturn,15.0,8.0,45.0,25.43831764178676
saturn,15.0,8.0,50.0,25.28904469976005
saturn,15.0,8.0,55.0,24.801446572837072
saturn,15.0,8.0,60.0,24.35701471593245
saturn,15.0,8.0,65.0,24.91651204440753
saturn,15.0,8.0,70.0,24.457701740756306
saturn,15.0,8.0,75.0,24.49624450586861
saturn,15.0,8.0,80.0,24.60806919928289
saturn,15.0,8.0,85.0,24.854340649145566
saturn,15.0,8.0,90.0,24.20329482049439
saturn,15.0,8.0,95.0,24.22634054730561
saturn,15.0,9.0,0.0,24.721052089035073
saturn,15.0,9.0,5.0,30.54201938573471
saturn,15.0,9.0,10.0,28.461922089609928
saturn,15.0,9.0,15.0,27.357282729375022
saturn,15.0,9.0,20.0,26.597326224730466
saturn,15.0,9.0,25.0,26.191540545139365
saturn,15.0,9.0,30.0,25.489142907982863
saturn,15.0,9.0,35.0,25.632749420988286
saturn,15.0,9.0,40.0,25.44916362592637
saturn,15.0,9.0,45.0,25.443441356096038
saturn,15.0,9.0,50.0,24.5077676635257
saturn,15.0,9.0,55.0,24.993009606591354
saturn,15.0,9.0,60.0,25.114132834019127
saturn,15.0,9.0,65.0,24.059516415252016
saturn,15.0,9.0,70.0,24.897699441836963
saturn,15.0,9.0,75.0,24.58695100186075
saturn,15.0,9.0,80.0,24.898570191728968
saturn,15.0,9.0,85.0,24.175682609239768
saturn,15.0,9.0,90.0,24.767298369459954
saturn,15.0,9.0,95.0,24.176798592314896
saturn,15.0,10.0,0.0,24.3783796969972
saturn,15.0,10.0,5.0,30.578720325809993
saturn,15.0,10.0,10.0,28.6387091172237
saturn,15.0,10.0,15.0,27.74917468902914
saturn,15.0,10.0,20.0,25.769143765596198
saturn,15.0,10.0,25.0,26.25172478527822
saturn,15.0,10.0,30.0,26.171293287826305
saturn,15.0,10.0,35.0,25.742966693590425
saturn,15.0,10.0,40.0,25.654825965757908
saturn,15.0,10.0,45.0,25.516967251409678
saturn,15.0,10.0,50.0,24.478264575022386
saturn,15.0,10.0,55.0,25.256954549698033
saturn,15.0,10.0,60.0,24.873322796928676
saturn,15.0,10.0,65.0,24.95218148539405
saturn,15.0,10.0,70.0,25.003900263306488
saturn,15.0,10.0,75.0,24.92108996485393
saturn,15.0,10.0,80.0,24.563523496520208
saturn,15.0,10.0,85.0,24.56246343463608
saturn,15.0,10.0,90.0,23.957306185162643
saturn,15.0,10.0,95.0,24.782892166228947
saturn,20.0,1.0,0.0,20.69131660163748
saturn,20.0,1.0,5.0,23.21265542956786
saturn,20.0,1.0,10.0,23.22011575698209
saturn,20.0,1.0,15.0,20.379262312939996
saturn,20.0,1.0,20.0,22.310399436376265
saturn,20.0,1.0,25.0,22.10091476255707
saturn,20.0,1.0,30.0,21.84309564729765
saturn,20.0,1.0,35.0,21.0891556264165
saturn,20.0,1.0,40.0,22.35788607082499
saturn,20.0,1.0,45.0,20.971876333741942
saturn,20.0,1.0,50.0,22.344288716874924
saturn,20.0,1.0,55.0,20.013990716022068
saturn,20.0,1.0,60.0,21.982035157170266
saturn,20.0,1.0,65.0,20.624968678355142
saturn,20.0,1.0,70.0,21.253954513796398
saturn,20.0,1.0,75.0,21.529574814295312
saturn,20.0,1.0,80.0,22.26306443734671
saturn,20.0,1.0,85.0,20.54922499518171
saturn,20.0,1.0,90.0,21.440195828742567
saturn,20.0,1.0,95.0,21.57895905882569
saturn,20.0,2.0,0.0,21.66554970530376
saturn,20.0,2.0,5.0,24.434509373359322
saturn,20.0,2.0,10.0,21.56821862650288
saturn,20.0,2.0,15.0,21.691868226699768
saturn,20.0,2.0,20.0,22.16810231430657
saturn,20.0,2.0,25.0,21.1016662964798
saturn,20.0,2.0,30.0,21.06798626777564
saturn,20.0,2.0,35.0,22.44633944790137
saturn,20.0,2.0,40.0,21.140744008740466
saturn,20.0,2.0,45.0,21.441879682683368
saturn,20.0,2.0,50.0,22.012744124002324
saturn,20.0,2.0,55.0,21.734699019568733
saturn,20.0,2.0,60.0,21.659403744826363
saturn,20.0,2.0,65.0,22.20319942433662
saturn,20.0,2.0,70.0,22.394493559094254
saturn,20.0,2.0,75.0,21.425428792410628
saturn,20.0,2.0,80.0,20.71898148305868
saturn,20.0,2.0,85.0,21.46493470218602
saturn,20.0,2.0,90.0,21.271838827657312
saturn,20.0,2.0,95.0,21.67103949127745
saturn,20.0,3.0,0.0,22.024970613923923
saturn,20.0,3.0,5.0,24.155685652969808
saturn,20.0,3.0,10.0,24.167236194836093
saturn,20.0,3.0,15.0,23.8036080584941
saturn,20.0,3.0,20.0,21.270549686511238
saturn,20.0,3.0,25.0,22.05717711459808
saturn,20.0,3.0,30.0,22.39765488317861
saturn,20.0,3.0,35.0,21.645368558340287
saturn,20.0,3.0,40.0,21.914871599274157
saturn,20.0,3.0,45.0,21.588126639853673
saturn,20.0,3.0,50.0,21.840123852723412
saturn,20.0,3.0,55.0,22.390469845750605
saturn,20.0,3.0,60.0,22.41551560525332
saturn,20.0,3.0,65.0,20.589064990280484
saturn,20.0,3.0,70.0,19.44461668851445
saturn,20.0,3.0,75.0,21.698568709598213
saturn,20.0,3.0,80.0,20.932409756096106
saturn,20.0,3.0,85.0,21.6138354282031
saturn,20.0,3.0,90.0,22.29824500855968
saturn,20.0,3.0,95.0,20.963090992542792
saturn,20.0,4.0,0.0,20.694739446406697
saturn,20.0,4.0,5.0,26.51339866963726
saturn,20.0,4.0,10.0,24.109265509589942
saturn,20.0,4.0,15.0,21.690390521534926
saturn,20.0,4.0,20.0,22.715425754230512
saturn,20.0,4.0,25.0,22.409069634608464
saturn,20.0,4.0,30.0,22.702802387488212
saturn,20.0,4.0,35.0,22.397584659767922
saturn,20.0,4.0,40.0,22.358638999292914
saturn,20.0,4.0,45.0,21.872334841212837
saturn,20.0,4.0,50.0,19.364996010310108
saturn,20.0,4.0,55.0,22.35201532064636
saturn,20.0,4.0,60.0,21.45829257195285
saturn,20.0,4.0,65.0,22.369041940803147
saturn,20.0,4.0,70.0,19.826951016723672
saturn,20.0,4.0,75.0,20.067859306285573
saturn,20.0,4.0,80.0,21.249350081890594
saturn,20.0,4.0,85.0,19.884446566464906
saturn,20.0,4.0,90.0,21.832162940477964
saturn,20.0,4.0,95.0,22.093012670007248
saturn,20.0,5.0,0.0,21.887313406566534
saturn,20.0,5.0,5.0,26.322979501281
saturn,20.0,5.0,10.0,22.684701801551714
saturn,20.0,5.0,15.0,22.24043394562973
saturn,20.0,5.0,20.0,21.985847610646942
saturn,20.0,5.0,25.0,21.984893609113673
saturn,20.0,5.0,30.0,22.181081509095225
saturn,20.0,5.0,35.0,21.872033021012754
saturn,20.0,5.0,40.0,22.232211508883015
saturn,20.0,5.0,45.0,20.291095243130087
saturn,20.0,5.0,50.0,21.51001214355532
saturn,20.0,5.0,55.0,22.2071729806092
saturn,20.0,5.0,60.0,22.212276306840273
saturn,20.0,5.0,65.0,21.533717407987513
saturn,20.0,5.0,70.0,21.085919981463285
saturn,20.0,5.0,75.0,20.90909405043532
saturn,20.0,5.0,80.0,21.92509861104018
saturn,20.0,5.0,85.0,20.394324459242306
saturn,20.0,5.0,90.0,22.058808656700887
saturn,20.0,5.0,95.0,20.64411246406353
saturn,20.0,6.0,0.0,21.725041577067014
saturn,20.0,6.0,5.0,24.029562947986705
saturn,20.0,6.0,10.0,23.45525670244839
saturn,20.0,6.0,15.0,22.65481218851521
saturn,20.0,6.0,20.0,22.113505392580894
saturn,20.0,6.0,25.0,23.385111473964947
saturn,20.0,6.0,30.0,22.399437212743273
saturn,20.0,6.0,35.0,22.96632360741492
saturn,20.0,6.0,40.0,22.199297204849696
saturn,20.0,6.0,45.0,22.70310294574093
saturn,20.0,6.0,50.0,21.84942167822755
saturn,20.0,6.0,55.0,20.229682079837406
saturn,20.0,6.0,60.0,19.981390601727572
saturn,20.0,6.0,65.0,21.584290751420927
saturn,20.0,6.0,70.0,21.717057849839296
saturn,20.0,6.0,75.0,21.825011062735925
saturn,20.0,6.0,80.0,22.125570608133412
saturn,20.0,6.0,85.0,20.784081179983154
saturn,20.0,6.0,90.0,21.104451953770962
saturn,20.0,6.0,95.0,22.153319851065017
saturn,20.0,7.0,0.0,21.638446195631538
saturn,20.0,7.0,5.0,23.194029699272694
saturn,20.0,7.0,10.0,25.049934002166328
saturn,20.0,7.0,15.0,23.303893742296662
saturn,20.0,7.0,20.0,21.407610365434138
saturn,20.0,7.0,25.0,21.14941041249269
saturn,20.0,7.0,30.0,22.544286520280643
saturn,20.0,7.0,35.0,21.33984288946598
saturn,20.0,7.0,40.0,21.43765999869748
saturn,20.0,7.0,45.0,21.933421383239995
saturn,20.0,7.0,50.0,22.10355275433993
saturn,20.0,7.0,55.0,20.492092564290235
saturn,20.0,7.0,60.0,21.60168350777133
saturn,20.0,7.0,65.0,20.37191307067381
saturn,20.0,7.0,70.0,21.476889541498718
saturn,20.0,7.0,75.0,22.24628141360439
saturn,20.0,7.0,80.0,21.950711391384644
saturn,20.0,7.0,85.0,20.35882281607006
saturn,20.0,7.0,90.0,21.417857548947325
saturn,20.0,7.0,95.0,19.690591350112733
saturn,20.0,8.0,0.0,21.96651401721747
saturn,20.0,8.0,5.0,27.944066067329764
saturn,20.0,8.0,10.0,23.38380213492071
saturn,20.0,8.0,15.0,23.6439117395761
saturn,20.0,8.0,20.0,22.824650884304308
saturn,20.0,8.0,25.0,22.05743804400371
saturn,20.0,8.0,30.0,22.760631411198393
saturn,20.0,8.0,35.0,22.76752107888009
saturn,20.0,8.0,40.0,22.954793327120424
saturn,20.0,8.0,45.0,21.782557550020105
saturn,20.0,8.0,50.0,21.272976798971836
saturn,20.0,8.0,55.0,20.981530720211282
saturn,20.0,8.0,60.0,20.751085516346336
saturn,20.0,8.0,65.0,22.49844753870252
saturn,20.0,8.0,70.0,19.334023879674245
saturn,20.0,8.0,75.0,22.008009583464784
saturn,20.0,8.0,80.0,21.82763432159672
saturn,20.0,8.0,85.0,20.794655213918052
saturn,20.0,8.0,90.0,21.22027233674037
saturn,20.0,8.0,95.0,21.36136766298272
saturn,20.0,9.0,0.0,21.304518952610408
saturn,20.0,9.0,5.0,24.190372461437267
saturn,20.0,9.0,10.0,24.214360757133594
saturn,20.0,9.0,15.0,23.36317818953348
saturn,20.0,9.0,20.0,23.041560329584588
saturn,20.0,9.0,25.0,23.076857952384838
saturn,20.0,9.0,30.0,22.077030001696233
saturn,20.0,9.0,35.0,21.295642481587507
saturn,20.0,9.0,40.0,21.68196717486836
saturn,20.0,9.0,45.0,22.43904247977368
saturn,20.0,9.0,50.0,22.663570000480803
saturn,20.0,9.0,55.0,21.775725226753263
saturn,20.0,9.0,60.0,21.118666512928442
saturn,20.0,9.0,65.0,21.86894986364717
saturn,20.0,9.0,70.0,22.41467563281107
saturn,20.0,9.0,75.0,21.178908894087442
saturn,20.0,9.0,80.0,21.04854236916775
saturn,20.0,9.0,85.0,21.291313334858426
saturn,20.0,9.0,90.0,21.444870388143013
saturn,20.0,9.0,95.0,22.026730405901827
saturn,20.0,10.0,0.0,21.385368056783076
saturn,20.0,10.0,5.0,23.556763157359892
saturn,20.0,10.0,10.0,25.9241276254945
saturn,20.0,10.0,15.0,24.367430755323397
saturn,20.0,10.0,20.0,23.863999111863127
saturn,20.0,10.0,25.0,23.103644946596628
saturn,20.0,10.0,30.0,22.360307039807466
saturn,20.0,10.0,35.0,22.932718180708534
saturn,20.0,10.0,40.0,19.503508817147434
saturn,20.0,10.0,45.0,20.876993331848425
saturn,20.0,10.0,50.0,21.524334939551167
saturn,20.0,10.0,55.0,21.361270916787568
saturn,20.0,10.0,60.0,19.023982764079353
saturn,20.0,10.0,65.0,22.37135294905081
saturn,20.0,10.0,70.0,21.014166722676254
saturn,20.0,10.0,75.0,20.548201835634465
saturn,20.0,10.0,80.0,17.02908615551214
saturn,20.0,10.0,85.0,22.096178301330728
saturn,20.0,10.0,90.0,22.000431736478696
saturn,20.0,10.0,95.0,21.49059307836353
saturn,25.0,1.0,0.0,19.46030134803804
saturn,25.0,1.0,5.0,20.927308995021235
saturn,25.0,1.0,10.0,19.960965196789935
saturn,25.0,1.0,15.0,20.483262194708267
saturn,25.0,1.0,20.0,19.763334570959024
saturn,25.0,1.0,25.0,19.23837462694648
saturn,25.0,1.0,30.0,20.503188426144725
saturn,25.0,1.0,35.0,20.11546061631225
saturn,25.0,1.0,40.0,20.474027594929176
saturn,25.0,1.0,45.0,19.89174731423654
saturn,25.0,1.0,50.0,18.557467853268584
saturn,25.0,1.0,55.0,20.38623429386655
saturn,25.0,1.0,60.0,20.23293242240623
saturn,25.0,1.0,65.0,20.2125874170807
saturn,25.0,1.0,70.0,18.014853782164614
saturn,25.0,1.0,75.0,20.203999133252932
saturn,25.0,1.0,80.0,19.62492236807017
saturn,25.0,1.0,85.0,20.095573501842736
saturn,25.0,1.0,90.0,19.845959561085962
saturn,25.0,1.0,95.0,19.687330273966953
saturn,25.0,2.0,0.0,18.517373457047654
saturn,25.0,2.0,5.0,21.470149333848735
saturn,25.0,2.0,10.0,21.204614565329987
saturn,25.0,2.0,15.0,21.07500425142496
saturn,25.0,2.0,20.0,20.50285652163989
saturn,25.0,2.0,25.0,20.407312842769052
saturn,25.0,2.0,30.0,20.170049531314355
saturn,25.0,2.0,35.0,18.39447778354177
saturn,25.0,2.0,40.0,19.52229588645802
saturn,25.0,2.0,45.0,19.631128155122916
saturn,25.0,2.0,50.0,19.071229943120716
saturn,25.0,2.0,55.0,20.243684035684236
saturn,25.0,2.0,60.0,19.865220811700105
saturn,25.0,2.0,65.0,20.105529040055266
saturn,25.0,2.0,70.0,19.5528508148529
saturn,25.0,2.0,75.0,18.283558091146872
saturn,25.0,2.0,80.0,19.961620887705067
saturn,25.0,2.0,85.0,19.601266276028646
saturn,25.0,2.0,90.0,20.150032109087604
saturn,25.0,2.0,95.0,19.86742805593152
saturn,25.0,3.0,0.0,18.694025708761547
saturn,25.0,3.0,5.0,23.24343177347995
saturn,25.0,3.0,10.0,21.917716181078962
saturn,25.0,3.0,15.0,21.027698917986484
saturn,25.0,3.0,20.0,20.831477290356897
saturn,25.0,3.0,25.0,20.840713260004435
saturn,25.0,3.0,30.0,20.474342326279007
saturn,25.0,3.0,35.0,19.215941165476448
saturn,25.0,3.0,40.0,20.140499463046105
saturn,25.0,3.0,45.0,19.329645068146988
saturn,25.0,3.0,50.0,20.06853897121018
saturn,25.0,3.0,55.0,18.575951575300213
saturn,25.0,3.0,60.0,20.07312367678705
saturn,25.0,3.0,65.0,19.716468217269906
saturn,25.0,3.0,70.0,20.257847949711724
saturn,25.0,3.0,75.0,19.91324920010028
saturn,25.0,3.0,80.0,19.81299752400136
saturn,25.0,3.0,85.0,19.595391643455233
saturn,25.0,3.0,90.0,20.11403972384974
saturn,25.0,3.0,95.0,18.136091326676787
saturn,25.0,4.0,0.0,19.967304558710982
saturn,25.0,4.0,5.0,22.74235144501491
saturn,25.0,4.0,10.0,22.258111759611296
saturn,25.0,4.0,15.0,20.744533283800386
saturn,25.0,4.0,20.0,21.11658905178689
saturn,25.0,4.0,25.0,20.240098148161344
saturn,25.0,4.0,30.0,20.21947625030416
saturn,25.0,4.0,35.0,20.329624307679296
saturn,25.0,4.0,40.0,20.43752431717564
saturn,25.0,4.0,45.0,19.3367105318003
saturn,25.0,4.0,50.0,20.1044341876317
saturn,25.0,4.0,55.0,19.9058706662611
saturn,25.0,4.0,60.0,20.162593542859717
saturn,25.0,4.0,65.0,19.540384777847397
saturn,25.0,4.0,70.0,19.26326877250289
saturn,25.0,4.0,75.0,19.621069743906094
saturn,25.0,4.0,80.0,20.11446470147206
saturn,25.0,4.0,85.0,19.600849997782692
saturn,25.0,4.0,90.0,19.726025387378208
saturn,25.0,4.0,95.0,19.33098871046264
saturn,25.0,5.0,0.0,18.87864642116844
saturn,25.0,5.0,5.0,22.64635706246642
saturn,25.0,5.0,10.0,22.487695428382654
saturn,25.0,5.0,15.0,20.334550045975607
saturn,25.0,5.0,20.0,20.676681344018316
saturn,25.0,5.0,25.0,20.06319791198527
saturn,25.0,5.0,30.0,18.90382230549808
saturn,25.0,5.0,35.0,19.91460242218004
saturn,25.0,5.0,40.0,18.605263075439545
saturn,25.0,5.0,45.0,20.482084048009344
saturn,25.0,5.0,50.0,20.27615341494564
saturn,25.0,5.0,55.0,20.29001032219864
saturn,25.0,5.0,60.0,19.45967443634413
saturn,25.0,5.0,65.0,20.118934649214687
saturn,25.0,5.0,70.0,20.041739495151067
saturn,25.0,5.0,75.0,19.98452001376256
saturn,25.0,5.0,80.0,20.17540784199348
saturn,25.0,5.0,85.0,19.98842991277096
saturn,25.0,5.0,90.0,19.538411026900228
saturn,25.0,5.0,95.0,20.07916430213577
saturn,25.0,6.0,0.0,20.010782672030665
saturn,25.0,6.0,5.0,22.478984813629502
saturn,25.0,6.0,10.0,21.77746212864
saturn,25.0,6.0,15.0,21.28035042011372
saturn,25.0,6.0,20.0,21.520070532362862
saturn,25.0,6.0,25.0,21.00034307575896
saturn,25.0,6.0,30.0,20.164142282842626
saturn,25.0,6.0,35.0,20.110714050969328
saturn,25.0,6.0,40.0,20.37770187853479
saturn,25.0,6.0,45.0,20.289791791675704
saturn,25.0,6.0,50.0,18.13997863079807
saturn,25.0,6.0,55.0,20.467993417771027
saturn,25.0,6.0,60.0,19.932149429323932
saturn,25.0,6.0,65.0,18.803357318077946
saturn,25.0,6.0,70.0,19.990408359311672
saturn,25.0,6.0,75.0,19.820259861168143
saturn,25.0,6.0,80.0,19.589964754188035
saturn,25.0,6.0,85.0,20.28958313498034
saturn,25.0,6.0,90.0,19.89037269389356
saturn,25.0,6.0,95.0,19.82818861319589
saturn,25.0,7.0,0.0,20.24734286485096
saturn,25.0,7.0,5.0,25.141141894411692
saturn,25.0,7.0,10.0,22.46283389247811
saturn,25.0,7.0,15.0,20.929961261850927
saturn,25.0,7.0,20.0,21.14709459263762
saturn,25.0,7.0,25.0,20.433115455095216
saturn,25.0,7.0,30.0,21.08446675647841
saturn,25.0,7.0,35.0,19.965745772020753
saturn,25.0,7.0,40.0,20.364642811995406
saturn,25.0,7.0,45.0,20.15898204473325
saturn,25.0,7.0,50.0,20.329662886316182
saturn,25.0,7.0,55.0,19.705004553204056
saturn,25.0,7.0,60.0,18.920544643569997
saturn,25.0,7.0,65.0,20.373670635241357
saturn,25.0,7.0,70.0,19.117989791430933
saturn,25.0,7.0,75.0,20.200880174139932
saturn,25.0,7.0,80.0,19.8352130587394
saturn,25.0,7.0,85.0,19.511990986733206
saturn,25.0,7.0,90.0,19.53067688741389
saturn,25.0,7.0,95.0,19.82106298162437
saturn,25.0,8.0,0.0,20.06432239575201
saturn,25.0,8.0,5.0,25.09093279131093
saturn,25.0,8.0,10.0,22.401549503767818
saturn,25.0,8.0,15.0,22.10598333106851
saturn,25.0,8.0,20.0,21.085104642702696
saturn,25.0,8.0,25.0,20.75398878557023
saturn,25.0,8.0,30.0,20.741245755621293
saturn,25.0,8.0,35.0,19.414165384433378
saturn,25.0,8.0,40.0,20.758868638273736
saturn,25.0,8.0,45.0,20.2693364649545
saturn,25.0,8.0,50.0,20.430584466524614
saturn,25.0,8.0,55.0,19.838419869502204
saturn,25.0,8.0,60.0,19.49685737539412
saturn,25.0,8.0,65.0,20.09395412978337
saturn,25.0,8.0,70.0,19.24680616578245
saturn,25.0,8.0,75.0,20.019000893168517
saturn,25.0,8.0,80.0,20.216757537915665
saturn,25.0,8.0,85.0,19.73069103451246
saturn,25.0,8.0,90.0,20.051385374987067
saturn,25.0,8.0,95.0,18.53438731532995
saturn,25.0,9.0,0.0,19.87912136735338
saturn,25.0,9.0,5.0,25.048935641786308
saturn,25.0,9.0,10.0,22.625214559600234
saturn,25.0,9.0,15.0,21.70493026283652
saturn,25.0,9.0,20.0,20.843918938797348
saturn,25.0,9.0,25.0,20.159609508669554
saturn,25.0,9.0,30.0,20.11783314361253
saturn,25.0,9.0,35.0,20.310798301268488
saturn,25.0,9.0,40.0,19.292623846174365
saturn,25.0,9.0,45.0,19.93244609488641
saturn,25.0,9.0,50.0,19.837854733542496
saturn,25.0,9.0,55.0,18.42736862283473
saturn,25.0,9.0,60.0,19.32606891628688
saturn,25.0,9.0,65.0,20.129792190235086
saturn,25.0,9.0,70.0,19.949533160683966
saturn,25.0,9.0,75.0,19.565681485123587
saturn,25.0,9.0,80.0,19.38713956756569
saturn,25.0,9.0,85.0,18.862045258636805
saturn,25.0,9.0,90.0,19.185209944315808
saturn,25.0,9.0,95.0,19.734967500099003
saturn,25.0,10.0,0.0,19.838615751529986
saturn,25.0,10.0,5.0,25.796575325382033
saturn,25.0,10.0,10.0,22.751669843994236
saturn,25.0,10.0,15.0,21.0294199387097
saturn,25.0,10.0,20.0,20.75010570919392
saturn,25.0,10.0,25.0,20.746520909719912
saturn,25.0,10.0,30.0,20.790335149752256
saturn,25.0,10.0,35.0,20.9364011341258
saturn,25.0,10.0,40.0,20.55532623135552
saturn,25.0,10.0,45.0,20.379559995327252
saturn,25.0,10.0,50.0,20.35831829379964
saturn,25.0,10.0,55.0,19.757875082310942
saturn,25.0,10.0,60.0,19.701840348947467
saturn,25.0,10.0,65.0,20.33430827984295
saturn,25.0,10.0,70.0,20.030041975466304
saturn,25.0,10.0,75.0,18.17467155623526
saturn,25.0,10.0,80.0,20.26278629505185
saturn,25.0,10.0,85.0,20.01442210504445
saturn,25.0,10.0,90.0,19.480354592218433
saturn,25.0,10.0,95.0,20.098606490346373
saturn,30.0,1.0,0.0,18.425978097031194
saturn,30.0,1.0,5.0,20.307908529077512
saturn,30.0,1.0,10.0,19.48253096821511
saturn,30.0,1.0,15.0,18.784653246012088
saturn,30.0,1.0,20.0,17.83025904703347
saturn,30.0,1.0,25.0,18.486930990057218
saturn,30.0,1.0,30.0,19.01767168233978
saturn,30.0,1.0,35.0,18.768055420431928
saturn,30.0,1.0,40.0,18.8274081214262
saturn,30.0,1.0,45.0,17.935439841534112
saturn,30.0,1.0,50.0,17.619364409527797
saturn,30.0,1.0,55.0,18.54127897050004
saturn,30.0,1.0,60.0,18.42115916024769
saturn,30.0,1.0,65.0,18.678395952702886
saturn,30.0,1.0,70.0,18.160338672516307
saturn,30.0,1.0,75.0,17.336149139116955
saturn,30.0,1.0,80.0,18.58975330224959
saturn,30.0,1.0,85.0,18.805451639405288
saturn,30.0,1.0,90.0,18.627334435352115
saturn,30.0,1.0,95.0,17.10105224764832
saturn,30.0,2.0,0.0,18.488678385489628
saturn,30.0,2.0,5.0,20.995843489207548
saturn,30.0,2.0,10.0,19.501927419467872
saturn,30.0,2.0,15.0,19.034838732099352
saturn,30.0,2.0,20.0,18.84239190924587
saturn,30.0,2.0,25.0,18.46403329805712
saturn,30.0,2.0,30.0,18.77557266184234
saturn,30.0,2.0,35.0,18.565801478332073
saturn,30.0,2.0,40.0,18.39272835412561
saturn,30.0,2.0,45.0,18.44237403232956
saturn,30.0,2.0,50.0,18.434869315641006
saturn,30.0,2.0,55.0,18.568241098386853
saturn,30.0,2.0,60.0,18.701841749269978
saturn,30.0,2.0,65.0,18.645842170304718
saturn,30.0,2.0,70.0,18.564654751682074
saturn,30.0,2.0,75.0,18.207319209076868
saturn,30.0,2.0,80.0,18.51303359977091
saturn,30.0,2.0,85.0,18.427205999362293
saturn,30.0,2.0,90.0,18.2716309895636
saturn,30.0,2.0,95.0,18.676367000430005
saturn,30.0,3.0,0.0,18.65261409239074
saturn,30.0,3.0,5.0,21.86388508193982
saturn,30.0,3.0,10.0,19.849853814471928
saturn,30.0,3.0,15.0,19.45326884732329
saturn,30.0,3.0,20.0,19.11790502376205
saturn,30.0,3.0,25.0,18.740185943717044
saturn,30.0,3.0,30.0,19.29795299232023
saturn,30.0,3.0,35.0,16.43482494752344
saturn,30.0,3.0,40.0,18.449054585747714
saturn,30.0,3.0,45.0,18.5631871097074
saturn,30.0,3.0,50.0,18.90518545252322
saturn,30.0,3.0,55.0,18.71896307251538
saturn,30.0,3.0,60.0,18.3285034953116
saturn,30.0,3.0,65.0,18.677809895455614
saturn,30.0,3.0,70.0,18.778791796168452
saturn,30.0,3.0,75.0,18.022919173758034
saturn,30.0,3.0,80.0,18.526201142818227
saturn,30.0,3.0,85.0,18.602978818556682
saturn,30.0,3.0,90.0,17.68278342524799
saturn,30.0,3.0,95.0,18.7277031621438
saturn,30.0,4.0,0.0,18.296170283746207
saturn,30.0,4.0,5.0,20.54828404822675
saturn,30.0,4.0,10.0,20.487594347570703
saturn,30.0,4.0,15.0,19.864647375211987
saturn,30.0,4.0,20.0,19.439160856315784
saturn,30.0,4.0,25.0,19.11260852916759
saturn,30.0,4.0,30.0,19.087923954196476
saturn,30.0,4.0,35.0,18.681180934662933
saturn,30.0,4.0,40.0,18.74157417767463
saturn,30.0,4.0,45.0,18.563149672811864
saturn,30.0,4.0,50.0,18.445502511104213
saturn,30.0,4.0,55.0,18.802308958843962
saturn,30.0,4.0,60.0,18.157217433657856
saturn,30.0,4.0,65.0,18.32047073464732
saturn,30.0,4.0,70.0,18.68749525512833
saturn,30.0,4.0,75.0,18.62347661166187
saturn,30.0,4.0,80.0,18.57914299727006
saturn,30.0,4.0,85.0,18.46044535538425
saturn,30.0,4.0,90.0,18.550145863831748
saturn,30.0,4.0,95.0,18.41625837223817
saturn,30.0,5.0,0.0,18.59770402176997
saturn,30.0,5.0,5.0,22.342819543917326
saturn,30.0,5.0,10.0,20.696401588678235
saturn,30.0,5.0,15.0,19.668078507830845
saturn,30.0,5.0,20.0,19.330128392325264
saturn,30.0,5.0,25.0,18.85947820143947
saturn,30.0,5.0,30.0,18.70938623533268
saturn,30.0,5.0,35.0,18.803945672526105
saturn,30.0,5.0,40.0,18.199848445838352
saturn,30.0,5.0,45.0,18.55265156878375
saturn,30.0,5.0,50.0,18.73113443596717
saturn,30.0,5.0,55.0,18.614098689221393
saturn,30.0,5.0,60.0,17.727295875171542
saturn,30.0,5.0,65.0,18.324359431599085
